测试名称,准考证号,开始时间,结束时间,user_agent,client_ip,name,place
tsing/gy,2201369,2022-06-28T14:28:12.158+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",211.143.75.90,高中生369,河北
tsing/gy,2201380,,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",211.143.75.90,高中生380,河北
tsing/gy,2201381,2022-06-24T17:16:56.164+08:00,2022-06-24T17:52:16.163+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生381,河北
tsing/gy,2201382,2022-06-24T17:16:47.021+08:00,2022-06-24T17:44:09.491+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",121.18.128.138,高中生382,河北
tsing/gy,2201383,2022-06-24T17:16:45.386+08:00,2022-06-24T17:48:31.632+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生383,河北
tsing/gy,2201384,2022-06-24T17:17:18.255+08:00,2022-06-24T17:47:44.436+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36",121.18.128.138,高中生384,河北
tsing/gy,2201385,2022-06-24T17:17:09.381+08:00,2022-06-24T17:56:11.603+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生385,河北
tsing/gy,2201386,2022-06-24T17:17:03.053+08:00,2022-06-24T17:50:43.124+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生386,河北
tsing/gy,2201387,2022-06-24T17:17:03.861+08:00,2022-06-24T17:53:21.349+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生387,河北
tsing/gy,2201388,2022-06-24T17:17:04.732+08:00,2022-06-24T17:51:54.066+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生388,河北
tsing/gy,2201389,2022-06-24T17:17:06.698+08:00,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生389,河北
tsing/gy,2201390,2022-06-24T17:17:25.982+08:00,2022-06-24T17:53:07.433+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生390,河北
tsing/gy,2201391,2022-06-24T17:17:30.305+08:00,2022-06-24T17:44:46.094+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生391,河北
tsing/gy,2201392,2022-06-24T17:17:26.707+08:00,2022-06-24T17:54:09.419+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生392,河北
tsing/gy,2201393,2022-06-24T17:17:17.791+08:00,2022-06-24T17:58:05.511+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生393,河北
tsing/gy,2201394,2022-06-24T17:17:00.999+08:00,2022-06-24T17:40:18.419+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生394,河北
tsing/gy,2201395,2022-06-24T17:17:08.93+08:00,2022-06-24T17:47:14.969+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生395,河北
tsing/gy,2201396,2022-06-24T17:17:14.109+08:00,2022-06-24T17:43:30.56+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生396,河北
tsing/gy,2201397,2022-06-24T17:16:45.156+08:00,2022-06-24T17:53:27.948+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生397,河北
tsing/gy,2201398,2022-06-24T17:17:05.9+08:00,2022-06-24T17:53:52.954+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生398,河北
tsing/gy,2201399,2022-06-24T17:17:32.476+08:00,2022-06-24T18:03:27.996+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生399,河北
tsing/gy,2201400,2022-06-24T17:17:18.734+08:00,2022-06-24T18:03:24.9+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生400,河北
tsing/gy,2201401,2022-06-24T17:17:10.056+08:00,2022-06-24T17:57:25.823+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生401,河北
tsing/gy,2201402,2022-06-24T17:17:30.676+08:00,2022-06-24T17:58:30.662+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生402,河北
tsing/gy,2201403,2022-06-24T17:16:45.289+08:00,2022-06-24T17:55:54.062+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生403,河北
tsing/gy,2201404,2022-06-24T17:17:21.957+08:00,2022-06-24T17:50:53.957+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生404,河北
tsing/gy,2201405,2022-06-24T17:17:22.292+08:00,2022-06-24T17:49:40.202+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生405,河北
tsing/gy,2201406,2022-06-24T17:17:10.644+08:00,2022-06-24T17:45:30.892+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生406,河北
tsing/gy,2201407,2022-06-24T17:17:27.727+08:00,2022-06-24T17:52:10.748+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生407,河北
tsing/gy,2201408,2022-06-24T17:16:43.284+08:00,2022-06-24T17:50:49.13+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生408,河北
tsing/gy,2201409,2022-06-24T17:16:58.689+08:00,2022-06-24T17:52:44.125+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生409,河北
tsing/gy,2201410,2022-06-24T17:16:43.828+08:00,2022-06-24T17:46:53.847+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生410,河北
tsing/gy,2201411,2022-06-24T17:16:57.569+08:00,2022-06-24T17:45:09.659+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生411,河北
tsing/gy,2201412,2022-06-24T17:17:18.821+08:00,2022-06-24T17:49:26.112+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生412,河北
tsing/gy,2201413,2022-06-24T17:17:21.621+08:00,2022-06-24T18:04:32.778+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生413,河北
tsing/gy,2201414,2022-06-24T17:17:22.763+08:00,2022-06-24T17:45:16.071+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生414,河北
tsing/gy,2201415,2022-06-24T17:17:35.678+08:00,2022-06-24T18:09:00.733+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生415,河北
tsing/gy,2201416,2022-06-24T17:17:42.7+08:00,2022-06-24T18:03:32.281+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生416,河北
tsing/gy,2201417,2022-06-24T17:17:22.079+08:00,2022-06-24T17:42:07.211+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",121.18.128.138,高中生417,河北
tsing/gy,2201418,2022-06-24T17:23:06.723+08:00,2022-06-24T17:55:10.52+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生418,河北
tsing/gy,2201419,,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生419,河北
tsing/gy,2201420,2022-06-24T17:21:48.582+08:00,2022-06-24T18:01:52.037+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生420,河北
tsing/gy,2201421,2022-06-24T17:23:35.727+08:00,2022-06-24T17:55:17.979+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生421,河北
tsing/gy,2201422,2022-06-24T17:22:03.772+08:00,2022-06-24T18:07:58.215+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生422,河北
tsing/gy,2201423,2022-06-24T17:22:03.413+08:00,2022-06-24T18:02:33.246+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生423,河北
tsing/gy,2201424,2022-06-24T17:21:55.108+08:00,2022-06-24T17:55:23.833+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生424,河北
tsing/gy,2201425,2022-06-24T17:22:38.326+08:00,2022-06-24T18:04:33.87+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生425,河北
tsing/gy,2201426,2022-06-24T17:22:09.101+08:00,2022-06-24T18:13:55.78+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生426,河北
tsing/gy,2201427,2022-06-24T17:21:32.147+08:00,2022-06-24T18:03:47.123+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生427,河北
tsing/gy,2201428,2022-06-24T17:21:05.996+08:00,2022-06-24T17:54:52.933+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生428,河北
tsing/gy,2201429,2022-06-24T17:21:59.299+08:00,2022-06-24T18:02:37.405+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生429,河北
tsing/gy,2201430,2022-06-24T17:25:20.905+08:00,2022-06-24T18:28:22.074+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生430,河北
tsing/gy,2201431,2022-06-24T17:22:28.186+08:00,2022-06-24T18:08:18.789+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生431,河北
tsing/gy,2201432,2022-06-24T17:22:13.962+08:00,2022-06-24T17:59:30.938+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生432,河北
tsing/gy,2201433,2022-06-24T17:22:33.662+08:00,2022-06-24T17:57:34.387+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生433,河北
tsing/gy,2201434,2022-06-24T17:26:00.033+08:00,2022-06-24T17:57:32.633+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生434,河北
tsing/gy,2201435,2022-06-24T17:21:51.468+08:00,2022-06-24T18:07:24.912+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生435,河北
tsing/gy,2201436,2022-06-24T17:21:57.477+08:00,2022-06-24T17:58:16.513+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生436,河北
tsing/gy,2201437,2022-06-24T17:21:59.488+08:00,2022-06-24T17:59:29.856+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生437,河北
tsing/gy,2201438,2022-06-24T17:22:23.962+08:00,2022-06-24T18:03:10.698+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生438,河北
tsing/gy,2201439,2022-06-24T17:22:02.131+08:00,2022-06-24T18:08:26.155+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生439,河北
tsing/gy,2201440,2022-06-24T17:22:59.854+08:00,2022-06-24T18:05:05.407+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生440,河北
tsing/gy,2201441,2022-06-24T17:22:47.018+08:00,2022-06-24T18:07:23.465+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生441,河北
tsing/gy,2201442,2022-06-24T17:21:51.286+08:00,2022-06-24T18:24:46.556+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生442,河北
tsing/gy,2201443,2022-06-24T17:22:08.718+08:00,2022-06-24T17:57:29.009+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生443,河北
tsing/gy,2201444,2022-06-24T17:21:47.979+08:00,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生444,河北
tsing/gy,2201445,2022-06-24T17:21:49.664+08:00,2022-06-24T18:08:11.14+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生445,河北
tsing/gy,2201446,2022-06-24T17:21:40.695+08:00,2022-06-24T18:01:23.433+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生446,河北
tsing/gy,2201447,2022-06-24T17:21:47.179+08:00,2022-06-24T17:58:34.306+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生447,河北
tsing/gy,2201448,2022-06-24T17:25:03.345+08:00,2022-06-24T18:03:49.347+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生448,河北
tsing/gy,2201449,2022-06-24T17:21:48.493+08:00,2022-06-24T18:09:54.171+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生449,河北
tsing/gy,2201450,2022-06-24T17:21:42.954+08:00,2022-06-24T18:05:40.424+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生450,河北
tsing/gy,2201451,2022-06-24T17:21:49.487+08:00,2022-06-24T17:57:45.991+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生451,河北
tsing/gy,2201452,2022-06-24T17:21:14.573+08:00,2022-06-24T18:15:53.651+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生452,河北
tsing/gy,2201453,2022-06-24T17:22:13.464+08:00,2022-06-24T18:07:47.74+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",121.18.128.138,高中生453,河北
tsing/gy,2201454,2022-06-24T17:16:29.202+08:00,2022-06-24T17:48:13.283+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生454,河北
tsing/gy,2201455,2022-06-24T17:16:14.763+08:00,2022-06-24T17:53:55.008+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生455,河北
tsing/gy,2201456,2022-06-24T17:16:15.623+08:00,2022-06-24T17:55:27.776+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生456,河北
tsing/gy,2201457,2022-06-24T17:16:14.142+08:00,2022-06-24T17:58:28.542+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生457,河北
tsing/gy,2201458,2022-06-24T17:16:19.598+08:00,2022-06-24T18:00:15.411+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生458,河北
tsing/gy,2201459,2022-06-24T17:17:36.536+08:00,2022-06-24T18:00:06.108+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生459,河北
tsing/gy,2201460,2022-06-24T17:18:41.556+08:00,2022-06-24T17:48:46.127+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生460,河北
tsing/gy,2201461,2022-06-24T17:16:59.762+08:00,2022-06-24T18:03:08.867+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生461,河北
tsing/gy,2201462,2022-06-24T17:16:50.689+08:00,2022-06-24T17:59:08.808+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生462,河北
tsing/gy,2201463,2022-06-24T17:17:39.311+08:00,2022-06-24T18:04:12.382+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生463,河北
tsing/gy,2201464,2022-06-24T17:16:44.144+08:00,2022-06-24T18:01:11.603+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生464,河北
tsing/gy,2201465,2022-06-24T17:16:55.442+08:00,2022-06-24T18:00:54.188+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",121.18.128.138,高中生465,河北
tsing/gy,2201466,2022-06-24T17:16:56.487+08:00,2022-06-24T17:55:54.404+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",121.18.128.138,高中生466,河北
tsing/gy,2201467,2022-06-24T17:17:27.944+08:00,2022-06-24T17:53:14.717+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生467,河北
tsing/gy,2201468,2022-06-24T17:17:32.393+08:00,2022-06-24T17:56:32.16+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生468,河北
tsing/gy,2201469,2022-06-24T17:17:12.904+08:00,2022-06-24T17:57:13.105+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生469,河北
tsing/gy,2201470,2022-06-24T17:17:28.464+08:00,2022-06-24T17:57:24.987+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生470,河北
tsing/gy,2201471,2022-06-24T17:17:12.213+08:00,2022-06-24T17:57:23.562+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生471,河北
tsing/gy,2201472,2022-06-24T17:17:08.565+08:00,2022-06-24T18:06:11.585+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生472,河北
tsing/gy,2201473,2022-06-24T17:17:58.887+08:00,2022-06-24T18:15:41.494+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生473,河北
tsing/gy,2201474,2022-06-24T17:17:51.588+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生474,河北
tsing/gy,2201475,2022-06-24T17:17:42.662+08:00,2022-06-24T18:02:49.944+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生475,河北
tsing/gy,2201476,2022-06-24T17:17:29.994+08:00,2022-06-24T18:00:20.168+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生476,河北
tsing/gy,2201477,2022-06-24T17:18:51.617+08:00,2022-06-24T17:59:00.084+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生477,河北
tsing/gy,2201478,2022-06-24T17:17:53.948+08:00,2022-06-24T17:58:12.362+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生478,河北
tsing/gy,2201479,2022-06-24T17:17:44.123+08:00,2022-06-24T17:59:45.528+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生479,河北
tsing/gy,2201480,2022-06-24T17:17:46.715+08:00,2022-06-24T17:50:59.852+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.7 Safari/537.36",121.18.128.138,高中生480,河北
